date,state,pm2_5,pm10,o3,no2,so2,co
11/2/2017,Haryana,209, ,20,6,7,17
11/3/2017,Haryana,230, ,21,6,8,17
11/4/2017,Haryana,216, ,15,5,7,25
11/5/2017,Haryana,222, ,20,7,6,18
11/6/2017,Haryana,200, ,23,13,7,27
11/7/2017,Haryana,345, ,22,15,8,17
11/8/2017,Haryana,413, ,24,16,9,23
11/9/2017,Haryana,377, ,22,15,10,38
11/10/2017,Haryana,318, ,28,13,8,38
11/11/2017,Haryana,287, ,29,19,9,32
11/12/2017,Haryana,380, ,19,15,6,35
11/13/2017,Haryana,299, ,17,19,2,52
11/14/2017,Haryana,255, ,82,13,6,32
11/15/2017,Haryana,208, ,18,11,11,10
11/16/2017,Haryana,216, ,14,11,9,13
11/17/2017,Haryana,197, ,12,13,6,14
11/18/2017,Haryana,200, ,17,12,4,8
11/19/2017,Haryana,188, ,23,14,6,7
11/20/2017,Haryana,187, ,20,14,5,20
11/21/2017,Haryana,187, ,17,21,2,17
11/22/2017,Haryana,173, ,20,18,5,14
11/23/2017,Haryana,189, ,22,17,5,10
11/24/2017,Haryana,186, ,15,22,4,13
11/25/2017,Haryana,208, ,22,23,5,17
11/26/2017,Haryana,219, ,21,22,5,13
11/27/2017,Haryana,199, ,19,17,7,23
11/28/2017,Haryana,221, ,17,17,8,30
11/29/2017,Haryana,292, ,5,22,7,23
11/30/2017,Haryana,229, ,18,18,8,17
12/1/2017,Haryana,200, ,18,23,9,24
12/2/2017,Haryana,228, ,15,24,7,27
12/3/2017,Haryana,250, ,23,28,10,26
12/4/2017,Haryana,289, ,9,27,6,20
12/5/2017,Haryana,260, ,15,17,5,10
12/6/2017,Haryana,188, ,17,15,6,7
12/7/2017,Haryana,171, ,18,20,6,10
12/8/2017,Haryana,172, ,23,23,7,13
12/9/2017,Haryana,194, ,18,22,4,18
12/10/2017,Haryana,219, ,14,18,6,19
12/11/2017,Haryana,230, ,12,14,3,9
12/12/2017,Haryana,199, ,14,14,4,9
12/13/2017,Haryana,166, ,12,12,4,10
12/14/2017,Haryana,163, ,10,7,4,8
12/15/2017,Haryana,170, ,3, , ,9
12/16/2017,Haryana,162, , , , , 
12/19/2017,Haryana,175, ,12,23,6,18
12/20/2017,Haryana,232, ,11,23,3,19
12/21/2017,Haryana,226, ,15,19,5,7
12/22/2017,Haryana,184, ,18,18,4,8
12/23/2017,Haryana,158, ,15,20,4,18
12/24/2017,Haryana,193, ,15,21,5,19
12/25/2017,Haryana,209, ,17,21,4,12
12/26/2017,Haryana,188, ,15,20,4,15
12/27/2017,Haryana,194, ,17,24,8,22
12/28/2017,Haryana,218, ,12,26,5,21
12/29/2017,Haryana,202, ,1,26,2,29
12/30/2017,Haryana,243, , ,25,2,42
12/31/2017,Haryana,318, ,1,27,1,18
7/1/2017,Haryana,119, ,5,8,3,6
7/2/2017,Haryana,112, ,17,13, ,6
7/3/2017,Haryana,215, ,7,10, ,3
7/4/2017,Haryana,108, , , , , 
7/6/2017,Haryana,197, ,14,4,2,13
7/7/2017,Haryana,116, ,18,5,2,10
7/8/2017,Haryana,127, ,8,4, ,7
7/9/2017,Haryana,136, ,7,3,3,7
7/10/2017,Haryana,133, ,10,2,8,14
7/11/2017,Haryana,103, ,9,2,3,10
7/12/2017,Haryana,90, ,10,3,2,10
7/13/2017,Haryana,83, ,11,3,1,7
7/14/2017,Haryana,94, ,8,3,3,4
7/15/2017,Haryana,123, ,7,3,1,5
7/16/2017,Haryana,109, ,7,4,5,6
7/17/2017,Haryana,100, ,6,2,3,6
7/18/2017,Haryana,110, ,13,2,7,17
7/19/2017,Haryana,132, ,212,2,3,5
7/20/2017,Haryana,135, ,16,3,2,5
7/21/2017,Haryana,104, ,9,3,8,5
7/22/2017,Haryana,94, ,4,2, ,3
7/23/2017,Haryana,81, ,22,2,4,4
7/24/2017,Haryana,69, ,22,2,2,4
7/25/2017,Haryana,77, ,7,1,2,5
7/26/2017,Haryana,79, ,6,2,5,6
7/27/2017,Haryana,101, ,4,1, ,6
7/28/2017,Haryana,94, ,5,2,6,5
7/29/2017,Haryana,79, ,5,1, ,6
7/30/2017,Haryana,72, ,3,1,1,5
7/31/2017,Haryana,92, ,5,1,3,6
8/1/2017,Haryana,82, ,3,5, ,6
8/2/2017,Haryana,129, ,4,4,1,4
8/3/2017,Haryana,121, ,6,5, ,5
8/4/2017,Haryana,138, ,8,5, ,7
8/5/2017,Haryana,158, ,8,3, ,8
8/6/2017,Haryana,163, ,75,2, ,7
8/7/2017,Haryana,140, ,156,2,3,7
8/8/2017,Haryana,90, ,9,3, ,7
8/9/2017,Haryana,106, ,11,3, ,6
8/10/2017,Haryana,165, ,20,3,1,5
8/11/2017,Haryana,108, , , , , 
8/14/2017,Haryana,135, ,4,2,1,7
8/15/2017,Haryana,144, ,9,3,3,7
8/16/2017,Haryana,131, ,9,4,3,4
8/17/2017,Haryana,153, , , , , 
8/19/2017,Haryana,81, , , , , 
8/21/2017,Haryana,91, ,6,2,1,5
8/22/2017,Haryana,138, ,5,3,1,4
8/23/2017,Haryana,132, ,10,2,4,4
8/24/2017,Haryana,103, ,7,2, ,6
8/25/2017,Haryana,129, ,11,3,4,6
8/26/2017,Haryana,108, ,8,2,1,4
8/27/2017,Haryana,96, ,9,2,2,4
8/28/2017,Haryana,77, ,9,2,4,4
8/29/2017,Haryana,76, ,9,3,6,5
8/30/2017,Haryana,90, ,5,1, ,3
8/31/2017,Haryana,104, ,6,1,5,31
9/1/2017,Haryana,71, ,12,3,4,6
9/2/2017,Haryana,107, ,8,2, ,8
9/3/2017,Haryana,103, ,11,3,6,9
9/4/2017,Haryana,124, ,5,2, ,8
9/5/2017,Haryana,103, , , , , 
9/11/2017,Haryana,149, ,4,6,1,14
9/12/2017,Haryana,156, , , , , 
9/14/2017,Haryana,166, ,17,9,1,9
9/16/2017,Haryana,157, ,15,6, ,8
9/17/2017,Haryana,135, ,20,7,2,8
9/18/2017,Haryana,137, ,18,7,6,9
9/19/2017,Haryana,156, ,22,7,6,10
9/20/2017,Haryana,159, ,8,5,6,9
9/21/2017,Haryana,127, ,3,3, ,6
9/22/2017,Haryana,83, ,3,3, ,3
9/23/2017,Haryana,102, ,9,5, ,6
9/24/2017,Haryana,111, ,17,5,3,8
9/25/2017,Haryana,154, ,14,6,3,10
9/26/2017,Haryana,167, ,18,6,3,12
9/27/2017,Haryana,178, ,20,6,6,13
9/28/2017,Haryana,190, ,20,7,3,13
9/29/2017,Haryana,181, ,16,7,2,16
9/30/2017,Haryana,173, , , , , 
4/1/2017,Haryana,112, , ,11,1,7
4/2/2017,Haryana,149, ,13,9,1,5
4/3/2017,Haryana,155, ,4,7,1,7
4/4/2017,Haryana,157, ,13,8,3,7
4/5/2017,Haryana,128, ,12,5,1,2
4/6/2017,Haryana,160, ,18,6,3,9
4/7/2017,Haryana,185, ,19,8,8,16
4/8/2017,Haryana,176, ,18,9,2,25
4/9/2017,Haryana,128, ,20,8,2,21
4/10/2017,Haryana,133, ,73,12,2,19
4/11/2017,Haryana,273, ,22,10,3,12
4/12/2017,Haryana,155, ,25,13,5,30
4/13/2017,Haryana,179, ,30,14,8,25
4/14/2017,Haryana,255, ,23,16,10,10
4/15/2017,Haryana,230, ,43,16,5,14
4/16/2017,Haryana,207, ,30,11,3,12
4/17/2017,Haryana,198, ,29,10,6,13
4/18/2017,Haryana,203, ,18,11,7,15
4/19/2017,Haryana,148, ,17,14,8,14
4/20/2017,Haryana,193, ,22,8,4,10
4/21/2017,Haryana,187, ,20,8,6,13
4/22/2017,Haryana,185, ,17,9,4,9
4/23/2017,Haryana,155, ,15,10,5,13
4/24/2017,Haryana,168, ,66,11,8,13
4/25/2017,Haryana,151, ,17,9,2,10
4/26/2017,Haryana,120, ,22,10,7,10
4/27/2017,Haryana,146, ,18,10,2,8
4/28/2017,Haryana,124, ,6,21,4,31
4/29/2017,Haryana,149, ,81,10,5,18
4/30/2017,Haryana,174, ,155,12,7,9
5/1/2017,Haryana,200, ,29,17,14,22
5/2/2017,Haryana,303, ,20,14,11,19
5/3/2017,Haryana,291, ,23,9,6,7
5/4/2017,Haryana,159, ,25,18,8,9
5/5/2017,Haryana,287, ,42,21,5,23
5/6/2017,Haryana,244, ,27,21,6,25
5/7/2017,Haryana,259, ,43,19,11,26
5/8/2017,Haryana,224, ,23,9,5,14
5/9/2017,Haryana,178, ,24,6,5,9
5/10/2017,Haryana,150, ,26,12,10,14
5/11/2017,Haryana,160, ,33,14,9,16
5/12/2017,Haryana,216, ,25,14,6,18
5/13/2017,Haryana,360, ,22,17,4,17
5/14/2017,Haryana,271, ,15,14,3,15
5/15/2017,Haryana,199, ,26,12,8,15
5/16/2017,Haryana,230, ,23,9,6,11
5/17/2017,Haryana,172, ,23,8,9,12
5/18/2017,Haryana,236, ,19,5,6,6
5/19/2017,Haryana,189, ,20,6,5,4
5/20/2017,Haryana,196, ,55,5,6,16
5/21/2017,Haryana,259, ,49,5,7,6
5/22/2017,Haryana,175, ,26,7,4,11
5/23/2017,Haryana,183, ,23,8,5,12
5/24/2017,Haryana,181, ,11,10,5,11
5/25/2017,Haryana,185, ,25,9,8,10
5/26/2017,Haryana,179, ,20,10,2,9
5/27/2017,Haryana,420, ,14,6,1,10
5/28/2017,Haryana,112, ,16,6,6,11
5/29/2017,Haryana,114, ,18,8,1,3
5/30/2017,Haryana,136, ,12,11,4,5
5/31/2017,Haryana,208, ,25,7,4,12
6/1/2017,Haryana,160, ,28,8,4,9
6/2/2017,Haryana,156, ,24,11,12,9
6/3/2017,Haryana,135, ,16,7,2,12
6/4/2017,Haryana,152, ,9,7,1,6
6/5/2017,Haryana,72, ,19,5,1,5
6/6/2017,Haryana,115, ,13,4,3,5
6/7/2017,Haryana,86, ,74,5,1,6
6/8/2017,Haryana,104, ,29,5,6,9
6/9/2017,Haryana,157, ,23,5,12,9
6/10/2017,Haryana,154, ,27,5,3,5
6/11/2017,Haryana,109, ,27,7,4,8
6/12/2017,Haryana,135, ,55,7,5,8
6/13/2017,Haryana,114, ,20,6,6,5
6/14/2017,Haryana,125, ,23,5,4,6
6/15/2017,Haryana,118, ,18,6,7,11
6/16/2017,Haryana,130, ,17,3,4,14
6/17/2017,Haryana,120, ,10, , ,3
6/18/2017,Haryana,123, ,17,5,4,11
6/19/2017,Haryana,129, ,17,4,3,5
6/20/2017,Haryana,94, ,16,4,2,6
6/21/2017,Haryana,149, ,19,5,3,11
6/22/2017,Haryana,144, ,27,5,3,10
6/23/2017,Haryana,141, ,27,4,11,10
6/24/2017,Haryana,151, ,19,1, ,7
6/25/2017,Haryana,160, ,17,1,1,10
6/26/2017,Haryana,126, ,11,2,5,10
6/27/2017,Haryana,121, , , , , 
6/29/2017,Haryana,124, ,8,3, ,11
6/30/2017,Haryana,80, ,10,3,3,13
1/2/2017,Haryana,293, ,15,9,5,19
1/3/2017,Haryana,260, ,15,8,5,21
1/4/2017,Haryana,272, ,15,8,4,20
1/5/2017,Haryana,264, ,11,7,4,19
1/6/2017,Haryana,251, ,8,5,4, 
1/7/2017,Haryana,229, ,11,5,3, 
1/8/2017,Haryana,255, ,13,10,4,8
1/9/2017,Haryana,333, ,17,8,7,6
1/10/2017,Haryana,190, ,16,10,2,9
1/11/2017,Haryana,203, ,50,13,4,13
1/12/2017,Haryana,275, ,101,14,3,13
1/13/2017,Haryana,279, ,14,17,6,16
1/14/2017,Haryana,362, ,17,14,3,29
1/15/2017,Haryana,275, ,12,12,3,18
1/16/2017,Haryana,237, ,15,9,5,7
1/17/2017,Haryana,185, ,10,14,7,6
1/18/2017,Haryana,255, ,12,13,4,4
1/19/2017,Haryana,209, ,12,11,3,11
1/20/2017,Haryana,214, ,11,14,4,11
1/21/2017,Haryana,223, ,12,16,7,7
1/22/2017,Haryana,257, ,14,15,4,6
1/23/2017,Haryana,219, ,18,18,10,9
1/24/2017,Haryana,276, ,12,12,4,29
1/25/2017,Haryana,304, ,8,8,3,43
1/26/2017,Haryana,290, ,7,6, ,39
1/27/2017,Haryana,420, , , , , 
1/29/2017,Haryana,420, ,14,11,3,30
1/30/2017,Haryana,346, ,14,11,4,14
1/31/2017,Haryana,230, ,12,9,5,15
2/1/2017,Haryana,175, ,15,13,6,21
2/2/2017,Haryana,208, ,15,12,4,19
2/3/2017,Haryana,218, ,16,9,1,9
2/4/2017,Haryana,199, ,27,8,1,16
2/5/2017,Haryana,184, ,23,9,2,17
2/6/2017,Haryana,221, ,16,9,2,13
2/7/2017,Haryana,167, ,18,12,1,8
2/8/2017,Haryana,192, ,18,12,5,10
2/9/2017,Haryana,193, ,17,11,4,24
2/10/2017,Haryana,174, ,20,16,3,21
2/11/2017,Haryana,199, ,38,16,9,11
2/12/2017,Haryana,212, ,39,16,3,10
2/13/2017,Haryana,215, ,21,13,2,8
2/14/2017,Haryana,186, ,22,14,9,8
2/15/2017,Haryana,187, ,13,13,4,6
2/16/2017,Haryana,194, ,15,10,4,4
2/17/2017,Haryana,175, ,8,12,3,2
2/18/2017,Haryana,168, ,17,16,4,3
2/19/2017,Haryana,179, ,15,13,5,10
2/20/2017,Haryana,232, ,9,9,3,19
2/21/2017,Haryana,176, ,8,8,4,10
2/22/2017,Haryana,178, ,11,9,3,12
2/23/2017,Haryana,150, ,16,9,3,7
2/24/2017,Haryana,149, ,16,10,3,11
2/25/2017,Haryana,142, ,10,11,2,9
2/26/2017,Haryana,157, ,11,11,3,11
2/27/2017,Haryana,158, ,8,14,4,10
2/28/2017,Haryana,207, ,24,13,4,10
3/1/2017,Haryana,220, ,11,14,4,10
3/2/2017,Haryana,194, ,3,11,2,10
3/3/2017,Haryana,148, ,2,11,2,7
3/4/2017,Haryana,154, ,22,11,2,7
3/5/2017,Haryana,154, ,16,11,3,10
3/6/2017,Haryana,154, ,23,13,4,14
3/7/2017,Haryana,172, ,31,9,5,23
3/8/2017,Haryana,166, ,25,8,4,15
3/9/2017,Haryana,160, ,3,7,2,11
3/10/2017,Haryana,138, ,11,7,3,12
3/11/2017,Haryana,134, ,8,7,3,9
3/12/2017,Haryana,138, ,1,7,9,8
3/13/2017,Haryana,147, ,3,10,4,12
3/14/2017,Haryana,157, ,4,11,4,9
3/15/2017,Haryana,189, ,10,10,8,11
3/16/2017,Haryana,175, ,3,8,2,8
3/17/2017,Haryana,170, ,1,10,2,12
3/18/2017,Haryana,162, ,2,10,2,10
3/19/2017,Haryana,169, ,3,10,3,8
3/20/2017,Haryana,176, ,3,12,3,9
3/21/2017,Haryana,167, ,6,10,3,6
3/22/2017,Haryana,161, ,3,12,3,20
3/23/2017,Haryana,201, ,4,9,1,14
3/24/2017,Haryana,178, ,3,8,3,15
3/25/2017,Haryana,147, ,33,10,3,18
3/26/2017,Haryana,150, ,11,9,1,25
3/27/2017,Haryana,160, ,1,9,1,20
3/28/2017,Haryana,179, ,2,8,1,16
3/29/2017,Haryana,155, ,2,7,1,11
3/30/2017,Haryana,146, ,2,8, ,6
3/31/2017,Haryana,155, ,4,11,1,8
10/1/2016,Haryana,156, ,23,7,4,9
10/2/2016,Haryana,136, ,55,10,4,10
10/3/2016,Haryana,162, ,8,7,5,8
10/4/2016,Haryana,184, ,5,8,6,16
10/5/2016,Haryana,181, , , , , 
10/8/2016,Haryana,273, ,19,4,5,28
10/9/2016,Haryana,189, ,19,3,4,17
10/10/2016,Haryana,268, ,8,1,4,6
10/11/2016,Haryana,186, ,8,1,5,5
10/12/2016,Haryana,186, ,6,5,1,14
10/13/2016,Haryana,197, ,4,3,3,9
10/14/2016,Haryana,178, ,10,4,4,9
10/15/2016,Haryana,203, ,4,4,2,9
10/16/2016,Haryana,187, ,6,4,1,11
10/17/2016,Haryana,207, ,50,5,2,30
10/18/2016,Haryana,198, ,5,7,6,27
10/19/2016,Haryana,210, ,9,9,2,13
10/20/2016,Haryana,204, ,13,10,5,13
10/21/2016,Haryana,206, ,11,9,2,13
10/22/2016,Haryana,186, ,1,11,2,13
10/23/2016,Haryana,232, ,4,11,2,21
10/24/2016,Haryana,278, ,13,9,4,18
10/25/2016,Haryana,179, ,16,11,7,18
10/26/2016,Haryana,225, ,24,13,6,24
10/27/2016,Haryana,328, ,23,14,6,31
10/28/2016,Haryana,311, ,22,15,8,18
10/29/2016,Haryana,311, ,20,11,5,18
10/30/2016,Haryana,305, ,22,13,13,26
10/31/2016,Haryana,339, ,26,14,6,29
11/1/2016,Haryana,369, ,68,18,5,33
11/2/2016,Haryana,371, ,21,15,9,20
11/3/2016,Haryana,358, ,17,13,7,15
11/4/2016,Haryana,373, ,16,15,6,26
11/5/2016,Haryana,420, ,15,17,5,23
11/6/2016,Haryana,409, ,1,18,6, 
11/7/2016,Haryana,420, ,18,14,4, 
11/8/2016,Haryana,330, ,21,16,5, 
11/9/2016,Haryana,362, ,20,24,10,13
11/10/2016,Haryana,380, ,21,22,8,19
11/11/2016,Haryana,355, ,22,19,8,21
11/12/2016,Haryana,349, ,19,18,8,16
11/13/2016,Haryana,277, ,20,17,7,19
11/14/2016,Haryana,262, ,16,18,8,21
11/15/2016,Haryana,292, ,21,19,6,18
11/16/2016,Haryana,312, ,22,16,5,12
11/17/2016,Haryana,273, ,22,15,5,12
11/18/2016,Haryana,259, ,25,19,4,19
11/19/2016,Haryana,314, ,24,19,4,24
11/20/2016,Haryana,314, ,25,17,8,26
11/21/2016,Haryana,346, ,18,13,6,15
11/22/2016,Haryana,204, ,78,14,4,10
11/23/2016,Haryana,196, ,17,21,6,14
11/24/2016,Haryana,246, ,11,12,4,10
11/25/2016,Haryana,181, ,17,12,5,7
11/26/2016,Haryana,165, ,16,14,2,10
11/27/2016,Haryana,171, ,84,14,5,10
11/28/2016,Haryana,168, ,25,31,12,22
11/29/2016,Haryana,274, ,9,17,4,22
11/30/2016,Haryana,303, ,5,17,7,28
12/1/2016,Haryana,345, ,7,18,6,21
12/2/2016,Haryana,350, ,10,16,5,15
12/3/2016,Haryana,277, ,9,14,11,18
12/4/2016,Haryana,301, ,21,18,8,17
12/5/2016,Haryana,251, ,12,17,3,19
12/6/2016,Haryana,358, ,12,16,2,15
12/7/2016,Haryana,349, ,10,11,12,16
12/8/2016,Haryana,338, ,10,17,10,19
12/9/2016,Haryana,376, ,6,9,2,15
12/10/2016,Haryana,275, ,10,10,6,4
12/11/2016,Haryana,325, ,14,10,6,8
12/12/2016,Haryana,250, ,13,11,7,15
12/13/2016,Haryana,241, ,14,11,5,7
12/14/2016,Haryana,218, ,18,11,4,8
12/15/2016,Haryana,209, ,19,13,5,10
12/16/2016,Haryana,248, ,15,15,6,12
12/17/2016,Haryana,297, ,1,10,2,12
12/18/2016,Haryana,344, ,20,17,2,11
12/19/2016,Haryana,282, ,16,13,2,6
12/20/2016,Haryana,239, ,19,11,4,8
12/21/2016,Haryana,195, ,17,13,5,11
12/22/2016,Haryana,238, ,20,19,6,25
12/23/2016,Haryana,409, ,16,19,6,24
12/24/2016,Haryana,393, ,10,9,3,17
12/25/2016,Haryana,313, ,15,10,3,16
12/26/2016,Haryana,241, ,19,13,3,17
12/27/2016,Haryana,246, ,18,14,5,23
12/28/2016,Haryana,298, ,9,10,4,25
12/29/2016,Haryana,349, ,39,8,3,18
12/30/2016,Haryana,248, ,7,8,4,23
12/31/2016,Haryana,255, ,11,7,3,20
1/1/2017,Haryana,261, ,23,9,5,27
7/1/2016,Haryana,126, ,9,9,3,7
7/2/2016,Haryana,105, ,9,3,4,7
7/3/2016,Haryana,116, ,8,3,4,7
7/4/2016,Haryana,124, ,11,7,3,7
7/5/2016,Haryana,149, ,9,6,3,6
7/6/2016,Haryana,151, ,9,7,2,7
7/7/2016,Haryana,114, ,7,8,5,7
7/8/2016,Haryana,149, ,5,9, ,4
7/9/2016,Haryana,123, ,8,6,2,6
7/10/2016,Haryana,133, ,7,7,3,6
7/11/2016,Haryana,135, ,7,4,7,4
7/12/2016,Haryana,174, ,7,7,4,5
7/13/2016,Haryana,119, ,9,8,2,5
7/14/2016,Haryana,125, ,5,6,3,3
7/15/2016,Haryana,132, ,6,10,3,5
7/16/2016,Haryana,152, ,5,7,3,6
7/17/2016,Haryana,119, ,5,5,3,5
7/18/2016,Haryana,111, ,7,5,4,7
7/19/2016,Haryana,126, ,7,5,4,5
7/20/2016,Haryana,133, ,6,3,6,5
7/21/2016,Haryana,132, ,6,3, ,5
7/22/2016,Haryana,140, ,12,1,6,4
7/23/2016,Haryana,117, ,19,5,1,5
7/24/2016,Haryana,151, ,17,5,3,9
7/25/2016,Haryana,181, ,6,3,4,4
7/26/2016,Haryana,152, ,6,3,4,6
7/27/2016,Haryana,111, ,32,4,4,6
7/28/2016,Haryana,117, ,8,6,6,10
7/29/2016,Haryana,119, ,6,4,13,10
7/30/2016,Haryana,87, ,6,3,3,13
7/31/2016,Haryana,117, ,6,3,2,11
8/1/2016,Haryana,169, ,8,3,4,11
8/2/2016,Haryana,109, ,6,4,3,11
8/3/2016,Haryana,107, ,5,2,1,11
8/4/2016,Haryana,125, ,5,6,1,18
8/5/2016,Haryana,141, ,9,5,5,17
8/6/2016,Haryana,285, ,7,3,3,10
8/7/2016,Haryana,87, ,7,4,5,15
8/8/2016,Haryana,100, ,6,3,5,8
8/9/2016,Haryana,95, ,11,5,3,16
8/10/2016,Haryana,94, ,8,3,2,9
8/11/2016,Haryana,77, ,7,6,4,14
8/12/2016,Haryana,98, ,7,7,4,15
8/13/2016,Haryana,131, ,8,6,4,20
8/14/2016,Haryana,133, ,29,5,4,18
8/15/2016,Haryana,125, ,10,6,7,4
8/16/2016,Haryana,110, ,8,7,4,18
8/17/2016,Haryana,128, ,9,5,3,31
8/18/2016,Haryana,120, ,11,9,4,26
8/19/2016,Haryana,135, ,9,4,7,8
8/20/2016,Haryana,111, ,20,3,5,9
8/21/2016,Haryana,85, ,11,4,5,8
8/22/2016,Haryana,89, ,7,5,6,10
8/23/2016,Haryana,120, ,9,4,4,7
8/24/2016,Haryana,110, ,4,4,4,9
8/25/2016,Haryana,113, ,4,7,4,7
8/26/2016,Haryana,138, ,4,7,4,11
8/27/2016,Haryana,114, ,4,5,4,11
8/28/2016,Haryana,123, ,4,9,4,12
8/29/2016,Haryana,133, ,4,5,4,12
8/30/2016,Haryana,119, ,8,6,4,12
8/31/2016,Haryana,97, ,7,6,7,8
9/1/2016,Haryana,85, ,9,6,3,4
9/2/2016,Haryana,120, ,9,7,3,5
9/3/2016,Haryana,142, ,8,5,2,6
9/4/2016,Haryana,133, ,9,5,2,7
9/5/2016,Haryana,137, ,14,6,4,5
9/6/2016,Haryana,138, ,15,7,7,2
9/7/2016,Haryana,164, ,9,7, ,4
9/8/2016,Haryana,260, ,13,7,6,2
9/9/2016,Haryana,118, ,9,7,3,1
9/10/2016,Haryana,111, ,38,7,3,1
9/11/2016,Haryana,98, ,26,8,4,3
9/12/2016,Haryana,108, ,10,10,5,4
9/13/2016,Haryana,148, ,9,6,6,12
9/14/2016,Haryana,109, ,8,11,4,7
9/15/2016,Haryana,165, ,12,12,4,7
9/16/2016,Haryana,163, ,13,11,4,6
9/17/2016,Haryana,175, ,12,8,4,6
9/18/2016,Haryana,168, ,13,8,4,9
9/19/2016,Haryana,158, ,14,9,4,5
9/20/2016,Haryana,171, ,11,6,4,8
9/21/2016,Haryana,159, ,9,4,3,3
9/22/2016,Haryana,101, ,9,6,4,2
9/23/2016,Haryana,116, ,10,6,4,4
9/24/2016,Haryana,129, ,10,6,4,3
9/25/2016,Haryana,127, ,10,7,4,3
9/26/2016,Haryana,152, ,12,7,4,4
9/27/2016,Haryana,147, ,14,9,4,5
9/28/2016,Haryana,176, ,11,6,4,8
9/29/2016,Haryana,163, ,15,9,4,11
9/30/2016,Haryana,160, ,10,7,4,9
4/1/2016,Haryana,179, ,10,11,5,10
4/2/2016,Haryana,165, ,14,10,7,11
4/3/2016,Haryana,183, ,6,10,10,11
4/4/2016,Haryana,198, , , , , 
4/7/2016,Haryana,160, ,15,5,7,6
4/8/2016,Haryana,144, ,10,11,6,13
4/9/2016,Haryana,214, ,13,7,9,7
4/10/2016,Haryana,157, ,13,5,8,7
4/11/2016,Haryana,174, ,11,3,5,5
4/12/2016,Haryana,146, ,13,4,5,7
4/13/2016,Haryana,151, ,12,7,6,9
4/14/2016,Haryana,167, ,12,9,8,14
4/15/2016,Haryana,186, ,11,10,9,10
4/16/2016,Haryana,180, ,5,5,8,6
4/17/2016,Haryana,164, ,7,6,5,8
4/18/2016,Haryana,170, ,10,8,9,11
4/19/2016,Haryana,193, ,11,5,8,7
4/20/2016,Haryana,164, ,11,2,5,8
4/21/2016,Haryana,153, ,11,9,10,8
4/22/2016,Haryana,181, , , , , 
4/24/2016,Haryana,154, ,14,18,5,7
4/25/2016,Haryana,183, ,13,25,2,12
4/26/2016,Haryana,228, ,9,26,5,15
4/27/2016,Haryana,228, ,11,23,6,16
4/28/2016,Haryana,264, ,14,22,4,14
4/29/2016,Haryana,310, ,18,22,6,17
4/30/2016,Haryana,330, ,17,19,4,13
5/1/2016,Haryana,386, ,9,17,4,10
5/2/2016,Haryana,327, ,11,13,5,8
5/3/2016,Haryana,252, ,9,10,3,8
5/4/2016,Haryana,181, ,13,9,1,6
5/5/2016,Haryana,151, ,7,9,3,7
5/6/2016,Haryana,131, ,14,11,3,12
5/7/2016,Haryana,211, ,15,7,3,9
5/8/2016,Haryana,171, ,13,6,3,8
5/9/2016,Haryana,167, ,11,6,4,11
5/10/2016,Haryana,167, ,13,6,3,8
5/11/2016,Haryana,132, ,10,8,3,9
5/12/2016,Haryana,167, ,8,11,4,9
5/13/2016,Haryana,160, ,15,11,3,10
5/14/2016,Haryana,168, ,102,14,4,13
5/15/2016,Haryana,188, ,97,12,10,9
5/16/2016,Haryana,156, ,14,12,3,4
5/17/2016,Haryana,132, ,13,16,4,7
5/18/2016,Haryana,152, ,14,9,3,5
5/19/2016,Haryana,173, ,13,6,3,5
5/20/2016,Haryana,152, ,13,5,4,5
5/21/2016,Haryana,155, ,42,5,4,4
5/22/2016,Haryana,146, ,27,7,3,5
5/23/2016,Haryana,148, ,6,10,4,3
5/24/2016,Haryana,123, ,7,13,3,5
5/25/2016,Haryana,163, ,7,11,4,6
5/26/2016,Haryana,167, ,10,12,4,7
5/27/2016,Haryana,193, ,5,11, ,4
5/28/2016,Haryana,169, ,27,6,3,3
5/29/2016,Haryana,120, ,36,10,3,3
5/30/2016,Haryana,134, ,8,12,3,5
5/31/2016,Haryana,169, ,8,10,4,3
6/1/2016,Haryana,141, ,10,10,3,6
6/2/2016,Haryana,165, ,16,17,4,9
6/3/2016,Haryana,202, ,15,15,4,10
6/4/2016,Haryana,193, ,19,5,3,5
6/5/2016,Haryana,162, ,15,6,4,6
6/6/2016,Haryana,167, ,11,6,3,4
6/7/2016,Haryana,155, ,15,7,4,4
6/8/2016,Haryana,156, ,11,8,3,4
6/9/2016,Haryana,153, ,10,9,3,5
6/10/2016,Haryana,150, ,13,12,3,7
6/11/2016,Haryana,143, ,13,8,3,5
6/12/2016,Haryana,127, ,8,9,1,4
6/13/2016,Haryana,168, ,6,7,3,2
6/14/2016,Haryana,126, ,8,3,7,3
6/15/2016,Haryana,166, ,8,4,3,3
6/16/2016,Haryana,132, ,11,5,7,3
6/17/2016,Haryana,137, ,8,5,3,6
6/18/2016,Haryana,156, ,8,3,3,6
6/19/2016,Haryana,138, ,9,5,3,7
6/20/2016,Haryana,138, ,6,4,2,7
6/21/2016,Haryana,113, ,7,4,3,5
6/22/2016,Haryana,117, ,7,7,4,7
6/23/2016,Haryana,130, ,9,7,3,8
6/24/2016,Haryana,204, ,10,4,5,7
6/25/2016,Haryana,167, ,10,4,26,8
6/26/2016,Haryana,145, ,15,5,6,7
6/27/2016,Haryana,157, ,18,6,5,5
